Date,Ticker,Open,High,Low,Close,Volume
2018-01-12,MSFT,81.98922150424957,83.0155899241357,81.7857961158666,82.84915161132812,24271500
2018-01-16,AAPL,41.805209317833715,42.15534981060231,41.3916233634726,41.40337371826172,118263600
2018-01-16,GOOGL,56.74420798172111,57.170670216908654,56.064956516079036,56.265995025634766,36462000
2018-01-16,MSFT,83.31149187707643,83.94950668024973,81.37896450886227,81.69334411621094,36599700
2018-01-17,AAPL,41.393957474167365,42.12243618699658,41.140168545447295,42.087188720703125,137547200
2018-01-17,GOOGL,56.54764894969218,56.6949435504435,55.90720958064976,56.683998107910156,27830000
2018-01-17,MSFT,82.36832463299343,83.47790855934845,82.06318658414891,83.34845733642578,25621200
2018-01-18,AAPL,42.15063571508985,42.32218295258978,41.88744506184593,42.124786376953125,124773600
2018-01-18,GOOGL,56.69643478874569,56.7581400523498,55.95547807450469,56.52824020385742,27498000
2018-01-18,MSFT,83.03410039018276,83.83854648644713,82.90464913205827,83.31149291992188,24159700
2018-01-19,AAPL,41.97205320161995,42.19999644500981,41.690062632327695,41.936805725097656,129700400
2018-01-19,GOOGL,56.63075310702795,56.91688361159748,56.35556804529305,56.902950286865234,30552000
2018-01-19,MSFT,83.34847590997298,83.78306527858496,82.9046450623518,83.21902465820312,36875000
2018-01-22,AAPL,41.66420656570535,41.77700205808335,41.49971239229909,41.59370803833008,108434400
2018-01-22,GOOGL,56.91887489216395,58.06638855045566,56.8193484355909,57.931034088134766,29550000
2018-01-22,MSFT,83.21901400673879,84.71695879850284,82.97860154655272,84.70771026611328,23601600
2018-01-23,AAPL,41.66419639043257,42.167080503862,41.5514009256016,41.60309600830078,130756400
2018-01-23,GOOGL,58.2524953313163,58.645118945615685,58.08479809232796,58.5286750793457,39138000
2018-01-23,MSFT,84.97586822509766,85.34573195076203,84.64299157745609,84.97586822509766,23412800
2018-01-24,AAPL,41.65244565950427,41.66419600870682,40.70072474534817,40.9404182434082,204420400
2018-01-24,GOOGL,58.967083753801106,59.07009164771198,58.09226457517757,58.28583908081055,37128000
2018-01-24,MSFT,85.5768954405483,86.39058998901422,84.67997820333446,84.90189361572266,33277500
2018-01-25,AAPL,41.00858001831142,41.111977393216236,40.073309956980175,40.2096061706543,166116000
2018-01-25,GOOGL,58.75459740741114,58.96807720071806,58.313207148658606,58.82575607299805,29984000
2018-01-25,MSFT,85.50292537238897,86.21490725451267,85.0036103797228,85.37347412109375,26383200
2018-01-26,AAPL,40.418744209893894,40.418744209893894,39.96285780032547,40.30359649658203,156572000
2018-01-26,GOOGL,59.09397075650605,59.095462799072266,58.12361157203238,59.095462799072266,42170000
2018-01-26,MSFT,86.10393488834109,86.97310638427734,85.60462000111168,86.97310638427734,29172200
2018-01-29,AAPL,39.98635883505293,39.98635883505293,39.260232250034484,39.46937561035156,202561600
2018-01-29,GOOGL,59.11736374721337,59.614984641393455,58.92129871548926,59.041725158691406,31494000
2018-01-29,MSFT,87.97173175988235,88.25837273366602,86.65872252276465,86.8436508178711,31569900
2018-01-30,AAPL,38.89833863011055,39.33072430737297,38.703294272434796,39.23672866821289,184192800
2018-01-30,GOOGL,58.6058089037945,59.11387788750293,58.446069227133115,58.5883903503418,37338000
2018-01-30,MSFT,86.27038311597252,86.60325974578124,85.16079199842228,85.75257110595703,38635100
2018-01-31,AAPL,39.21322660539064,39.58216682698936,39.12628046289826,39.34482192993164,129915600
2018-01-31,GOOGL,58.908854820057535,59.03376118214948,58.326141963349826,58.829734802246094,36022000
2018-01-31,MSFT,86.68646393189964,88.21214710801358,86.46454855951148,87.85153198242188,48756300
2018-02-01,AAPL,39.28372114205843,39.62445976977568,39.187373294322924,39.427066802978516,188923200
2018-02-01,GOOGL,58.519722930483724,59.089998365756394,58.1897992534695,58.79838943481445,73514000
2018-02-01,MSFT,87.648101597613,88.83165958863583,86.52926921376917,87.15803527832031,47227900
2018-02-02,AAPL,39.00876776674455,39.19676254541146,37.62231299726763,37.71630859375,346375200
2018-02-02,GOOGL,56.10277307587572,56.29585022522512,55.29413912522629,55.693729400634766,117842000
2018-02-02,MSFT,86.58478219323618,86.88992034842073,84.60601903375188,84.86492156982422,47867800
2018-02-05,AAPL,37.387321416604934,38.51058567730066,36.658842974497475,36.773990631103516,290954000
2018-02-05,GOOGL,54.76865529193944,55.484235945695914,52.58559556805165,52.86674880981445,83550000
2018-02-05,MSFT,83.73681378812762,86.2148912236027,81.36969757080078,81.36969757080078,51031500
2018-02-06,AAPL,36.38391663016176,38.47300138641009,36.18887227786028,38.310855865478516,272975200
2018-02-06,GOOGL,51.45300820900175,54.11030204868363,51.255451128173426,53.963504791259766,76630000
2018-02-06,MSFT,80.34336949024923,84.58754473821493,78.82693402181941,84.44884490966797,67998600
2018-02-07,AAPL,38.3249472108643,38.397794352536856,37.38027941886782,37.49072265625,206434400
2018-02-07,GOOGL,53.99037724245561,54.06800522440786,52.48009594287449,52.5194091796875,51942000
2018-02-07,MSFT,83.6720929197115,84.85565109549665,82.47928621158212,82.8583984375,41107600
2018-02-08,AAPL,37.666988169691194,37.83383460809547,36.430927534839505,36.45912551879883,217562000
2018-02-08,GOOGL,52.74134419342171,52.94337739077581,49.99597063702811,50.145755767822266,66792000
2018-02-08,MSFT,82.95085929519351,83.10804906597195,78.3738165512889,78.60498046875,55628700
2018-02-09,AAPL,37.06078435177872,37.25426208584625,35.44924037024393,36.90505599975586,282690400
2018-02-09,GOOGL,51.04993305207871,52.33578531167807,49.612803609403386,52.06458282470703,98360000
2018-02-09,MSFT,79.79779025415853,82.22963222143393,77.51388953147867,81.53614044189453,63499100
2018-02-12,AAPL,37.39819391405882,38.66996831387416,37.16460137519868,38.39154815673828,243278000
2018-02-12,GOOGL,52.582105278137234,53.02498755628525,52.025767019052644,52.477108001708984,56240000
2018-02-12,MSFT,82.05395085498111,83.0155936999902,81.30498194056285,82.41456604003906,35720300
2018-02-13,AAPL,38.21222753787818,38.872890432207946,38.14144158485657,38.77614974975586,130196800
2018-02-13,GOOGL,52.250195305375534,52.80852678383553,52.09692873400524,52.45621109008789,31586000
2018-02-13,MSFT,82.22963701837469,83.21901839938482,81.1847785492253,83.06182861328125,26407700
2018-02-14,AAPL,38.46941020351671,39.53118862012898,38.43166081828254,39.4910774230957,162579600
2018-02-14,GOOGL,52.46516908789304,53.51763628360486,52.24024649460781,53.37979507446289,41304000
2018-02-14,MSFT,82.22574742708376,84.52966220949457,82.13284889496624,84.36244201660156,34960900
2018-02-15,AAPL,40.062074354021306,40.84071251207356,39.87567485452374,40.81711959838867,204588800
2018-02-15,GOOGL,53.914735123767,54.44470257854249,53.107593232270254,54.308353424072266,37396000
2018-02-15,MSFT,84.7340168431493,86.13680763065986,84.18591071296592,86.08106994628906,27823900
2018-02-16,AAPL,40.668475247310404,41.24891573116311,40.5292651557663,40.68498992919922,160704400
2018-02-16,GOOGL,54.40887154176525,55.151821443265106,54.317807587176766,54.51436996459961,39948000
2018-02-16,MSFT,85.88598049518971,86.86143257306969,85.28213663409468,85.46793365478516,30596900
2018-02-20,AAPL,40.595330913677635,41.11678010195988,40.44668077568657,40.54814147949219,135722000
2018-02-20,GOOGL,54.37802287617981,55.54892329436583,54.24067901949363,54.91694641113281,33754000
2018-02-20,MSFT,84.9848607619224,86.45267429827331,84.54822994826206,86.1368179321289,30911700
2018-02-21,AAPL,40.77938119188139,41.0837561695638,40.349948965647414,40.36410903930664,149886400
2018-02-21,GOOGL,55.191135418845924,56.53968759193702,55.11201160065814,55.42252731323242,41486000
2018-02-21,MSFT,86.37837013792273,86.73138736982288,84.99415588378906,84.99415588378906,26922500
2018-02-22,AAPL,40.536342750465415,41.0436354626375,40.515108045376834,40.701507568359375,123967600
2018-02-22,GOOGL,55.692241158089544,56.00524362755445,54.99457640630313,55.2309455871582,28010000
2018-02-22,MSFT,85.51438917536285,86.14610898859817,84.87337738448669,85.21710968017578,24392800
2018-02-23,AAPL,40.977576199034424,41.44475778856877,40.946901442036314,41.409366607666016,135249600
2018-02-23,GOOGL,55.66686289990078,56.181405049054106,55.158296514921666,56.1361198425293,25292000
2018-02-23,MSFT,86.95431409775792,87.39094480756128,85.80235720155588,87.38165283203125,26329200
2018-02-26,AAPL,41.60991385960835,42.32720251507641,41.57688090048132,42.22810363769531,152648800
2018-02-26,GOOGL,56.32371684041158,56.93778159872423,56.19831692222614,56.91290283203125,30912000
2018-02-26,MSFT,87.69755001675279,88.6729951924059,87.55819868088709,88.64512634277344,30199800
2018-02-27,AAPL,42.25878180876758,42.5843914035895,42.03698752223843,42.09125518798828,155712400
2018-02-27,GOOGL,56.91290911533266,56.94027841929885,55.57381020446659,55.60963821411133,42964000
2018-02-27,MSFT,88.94237056446028,89.03526905557801,87.51171112060547,87.51171112060547,25869100
2018-02-28,AAPL,42.29654499313286,42.61743826976536,42.01104650161602,42.02756118774414,151128400
2018-02-28,GOOGL,55.83306277612974,56.11421979607381,54.88758611497072,54.93336486816406,49292000
2018-02-28,MSFT,88.10628013556999,88.91451198572716,86.98219196162583,87.11225128173828,31167300
2018-03-01,AAPL,42.126649810511154,42.41923006780911,40.73926170086954,41.291385650634766,195208000
2018-03-01,GOOGL,55.21302769011919,55.299114370176994,53.11057645825989,53.31559753417969,55338000
2018-03-01,MSFT,87.31664225352488,87.85546354876519,85.31929234027345,86.25758361816406,37135600
2018-03-02,AAPL,40.77229226346059,41.59811992782336,40.68970805689516,41.57688522338867,153816000
2018-03-02,GOOGL,52.647298760047164,54.08592412474127,52.25567359908263,53.94907760620117,50162000
2018-03-02,MSFT,85.07777477063993,86.5363036825812,84.40889400557323,86.44340515136719,32830400
2018-03-05,AAPL,41.3409366759555,41.937891845850366,41.17813006592543,41.72081756591797,113605600
2018-03-05,GOOGL,53.650002141164556,54.797014634375614,53.35839323546137,54.477542877197266,28648000
2018-03-05,MSFT,85.78379883265372,87.57676790880932,85.7094842693535,86.99150085449219,23901600
2018-03-06,AAPL,41.97800507456026,42.05822747748039,41.558012964774534,41.6854248046875,95154000
2018-03-06,GOOGL,54.842796927259705,55.018459315716925,54.464603994061115,54.7830810546875,23382000
2018-03-06,MSFT,87.64179774164147,87.78114906560094,86.3412042852271,86.69422149658203,22175800
2018-03-07,AAPL,41.27723483486239,41.491950933737805,41.11914822589629,41.29846954345703,126814000
2018-03-07,GOOGL,54.38100731239525,55.544447524731325,54.236199444871914,55.48672103881836,30748000
2018-03-07,MSFT,86.54558795628832,87.27020635802515,85.86741527217131,87.19588470458984,26716100
2018-03-08,AAPL,41.404640537140025,41.79159965990496,41.30790345669109,41.74913024902344,95096400
2018-03-08,GOOGL,55.594206356143076,56.30281649788023,55.594206356143076,56.20030975341797,33862000
2018-03-08,MSFT,87.57675954422248,88.34783065240084,87.11225990137315,87.72540283203125,25887800
2018-03-09,AAPL,41.9897974776981,42.471135428411415,41.85530382068654,42.46641540527344,128740800
2018-03-09,GOOGL,56.70389904582426,57.77378472144372,56.44464050528487,57.76582336425781,42662000
2018-03-09,MSFT,88.52435106501905,89.68560028076172,88.25494039644242,89.68560028076172,36937300
2018-03-12,AAPL,42.53956452574493,43.03506260368419,42.520691631636566,42.876976013183594,128828400
2018-03-12,GOOGL,57.975322287362914,58.62770560343565,57.6842145129355,58.01911544799805,44306000
2018-03-12,MSFT,89.6484347756913,90.30802344527832,89.22109593712939,89.89926147460938,26073700
2018-03-13,AAPL,43.08225549256411,43.29697158356843,42.29182247670939,42.46406555175781,126774000
2018-03-13,GOOGL,58.312710822877946,58.619745113235965,56.45857633233357,56.72430419921875,43140000
2018-03-13,MSFT,90.1129456621629,90.33590354316185,87.2980784935526,87.70684051513672,35387800
2018-03-14,AAPL,42.54663877113083,42.59382819862952,41.954400115006315,42.103050231933594,117473600
2018-03-14,GOOGL,57.017405359792974,57.71208221339779,56.84572553664672,57.17116928100586,41870000
2018-03-14,MSFT,88.36642530685842,88.6358359828562,86.86144373022688,87.18659210205078,32132000
2018-03-15,AAPL,42.11721578593315,42.527771454416616,42.01575867494015,42.15260696411133,90975200
2018-03-15,GOOGL,57.205005108928034,57.8484285562726,56.512815026891,57.25675582885742,33382000
2018-03-15,MSFT,86.88929030276233,87.86474225586517,86.23899372582784,87.4931411743164,27611000
2018-03-16,AAPL,42.152606201744995,42.263503358462046,41.90957718178804,42.00395965576172,157618800
2018-03-16,GOOGL,57.492628653240004,57.56527935594254,56.298835161434454,56.451107025146484,58656000
2018-03-16,MSFT,87.95766821467035,88.60796499462718,87.25162664807198,87.88334655761719,49081300
2018-03-19,AAPL,41.838796600679935,41.874187779718625,40.97521582890189,41.36217498779297,133787200
2018-03-19,GOOGL,55.622076975616814,55.70219169695303,54.18693689212957,54.74178695678711,63656000
2018-03-19,MSFT,87.08439440458534,87.23303769810835,85.57012806225696,86.29474639892578,33344100
2018-03-20,AAPL,41.3480224609375,41.71610515934998,41.27723649578347,41.3480224609375,78597600
2018-03-20,GOOGL,54.65867557012891,55.014476473098476,53.863477617466295,54.529296875,54598000
2018-03-20,MSFT,86.44336277121367,87.11223612065159,86.39690998452903,86.5176773071289,23075200
2018-03-21,AAPL,41.30081712332717,41.31261538072816,40.408923588716824,40.411285400390625,148219600
2018-03-21,GOOGL,54.36856911754372,55.17123112122752,54.101842763390096,54.439727783203125,44898000
2018-03-21,MSFT,86.33191101365549,87.37239285090331,85.66303033883209,85.91386413574219,24457100
2018-03-22,AAPL,40.11162434118814,40.74397057323563,39.781294757330855,39.84028244018555,165963200
2018-03-22,GOOGL,53.74355638443713,53.938125585912246,52.23228038384407,52.40694808959961,69312000
2018-03-22,MSFT,84.7897478176672,85.23567052044977,83.29406573303406,83.41483306884766,38604700
2018-03-23,AAPL,39.731742446630456,40.092746767926386,38.9177131652832,38.9177131652832,164115200
2018-03-23,GOOGL,52.318371086257336,53.085205104802824,50.99967489137062,51.083274841308594,49880000
2018-03-23,MSFT,83.14544397466425,84.03728252319777,80.89726719058791,80.99016571044922,44068900
2018-03-26,AAPL,39.6562451825391,40.84307719400487,39.27164429918902,40.76521301269531,150164800
2018-03-26,GOOGL,52.28005088348734,52.711490393439945,50.288572575271616,52.45372009277344,65984000
2018-03-26,MSFT,84.17664023440135,87.32594778428647,83.98155120157786,87.12156677246094,56396800
2018-03-27,AAPL,40.9799318090033,41.326779761121884,39.384905751877014,39.71995544433594,163690400
2018-03-27,GOOGL,52.941889278418174,52.97373850548619,49.6436586467339,50.10744094848633,60816000
2018-03-27,MSFT,88.19916391981285,88.3849608775532,82.22570029713543,83.11753845214844,56569000
2018-03-28,AAPL,39.46277291423723,40.11635766506289,38.97671482240663,39.281089782714844,166674000
2018-03-28,GOOGL,49.85713553355207,51.00564387952645,48.96589633729177,50.01985549926758,77698000
2018-03-28,MSFT,83.44272104020168,84.7526135211948,82.56017449588474,83.04325103759766,52501100
2018-03-29,AAPL,39.594896380512,40.52454294910797,39.380180325263105,39.58781814575195,153594000
2018-03-29,GOOGL,50.319924031398315,52.15315848214298,49.963128419241535,51.610252380371094,69338000
2018-03-29,MSFT,83.77717362909264,85.73736310450528,82.12355568400412,84.78977966308594,45867500
2018-04-02,AAPL,39.3188373262577,39.86152483329798,38.8068245723238,39.32827377319336,150347200
2018-04-02,GOOGL,51.13651700523413,51.729184410434186,49.47595714335583,50.39058303833008,65068000
2018-04-02,MSFT,84.04656877772756,84.42745480953053,81.29673166842716,82.23501586914062,48515400
2018-04-03,AAPL,39.55479880179944,39.81670437906134,38.90357577740525,39.73176193237305,121112000
2018-04-03,GOOGL,50.56574549655701,51.006141045691734,49.625242321486965,50.69164276123047,51322000
2018-04-03,MSFT,83.2197477955441,83.65637854181578,81.64973692176751,83.34051513671875,37213800
2018-04-04,AAPL,38.90356826947987,40.585894991243535,38.87761353799173,40.49151611328125,138422000
2018-04-04,GOOGL,49.67400862549067,51.39130030399634,49.58841929115461,51.24052047729492,50724000
2018-04-04,MSFT,81.61258570323538,86.17397559096709,81.50111032525551,85.77450561523438,35560000
2018-04-05,AAPL,40.720383634266895,41.10970095809457,40.602408251249656,40.77229309082031,107732800
2018-04-05,GOOGL,52.07055459031195,52.086477305348915,50.95638215781339,51.38632583618164,35836000
2018-04-05,MSFT,85.87669051280902,86.46195747220777,84.91053046957026,85.8209457397461,29771900
2018-04-06,AAPL,40.34051240081081,40.69679684658056,39.6869276145578,39.729400634765625,140021200
2018-04-06,GOOGL,50.911593949854264,51.55352537760799,50.073103933661166,50.257225036621094,40134000
2018-04-06,MSFT,84.99415012745287,85.89528064774225,83.12686650237562,83.82361602783203,38026000
2018-04-09,AAPL,40.08332095756265,40.840720969728224,40.076242721959105,40.12343215942383,116070800
2018-04-09,GOOGL,50.75931976851458,51.98097995496909,50.71751979631954,50.761810302734375,33220000
2018-04-09,MSFT,84.57608245487397,86.55484806913275,84.18590451758931,84.32524871826172,31533900
2018-04-10,AAPL,40.8194836813306,41.05543445405506,40.472635757399814,40.87847137451172,113634400
2018-04-10,GOOGL,51.26789157118167,51.81278706669926,50.528924227472366,51.578407287597656,36620000
2018-04-10,MSFT,85.83026129503739,86.65707026430456,85.13351168580976,86.28546905517578,26812000
2018-04-11,AAPL,40.63780379117197,41.03656120465478,40.51275015976679,40.687355041503906,89726400
2018-04-11,GOOGL,51.354477611779615,51.54705742484891,50.717523439315116,51.00912857055664,34060000
2018-04-11,MSFT,85.47723431913653,86.66635238288978,84.98486578533583,85.33788299560547,24872100
2018-04-12,AAPL,40.91623118894513,41.291392116093675,40.82892694025101,41.08847427368164,91557200
2018-04-12,GOOGL,51.328102010836666,51.98396292286509,51.05839158750489,51.617713928222656,32896000
2018-04-12,MSFT,85.86740229698988,87.47457414308411,85.86740229698988,86.93575286865234,26758900
2018-04-13,AAPL,41.2394708341934,41.489578047302736,41.020038369971196,41.2276725769043,100497200
2018-04-13,GOOGL,52.09543732162188,52.39848523858833,51.262418120133646,51.55551528930664,25410000
2018-04-13,MSFT,87.37239056257555,87.49315792492689,85.8767010615746,86.47126007080078,23346100
2018-04-16,AAPL,41.29846396703424,41.57216773081966,41.25127453197681,41.484867095947266,86313600
2018-04-16,GOOGL,52.02875633793623,52.321356168292645,51.45002219572733,52.05612564086914,29776000
2018-04-16,MSFT,87.39095007398058,87.93906326007327,86.78709920675006,87.48384857177734,20288100
2018-04-17,AAPL,41.64295617413897,42.22103488889302,41.62407967892242,42.055870056152344,106421600
2018-04-17,GOOGL,52.807531637894336,53.99186802128195,52.60300789759706,53.71120834350586,54584000
2018-04-17,MSFT,88.254940979998,89.68560087377703,88.14345850297659,89.24897003173828,26771000
2018-04-18,AAPL,41.95440476681549,42.192717342639604,41.734972284471276,41.961483001708984,83018000
2018-04-18,GOOGL,53.69378749042571,53.84257411908127,53.271307877340995,53.513648986816406,31126000
2018-04-18,MSFT,89.38830854609489,89.85280816889713,88.7380048215507,89.59268951416016,21043300
2018-04-19,AAPL,40.998803810032534,41.38340471077207,40.73926012758841,40.77229309082031,139235200
2018-04-19,GOOGL,53.19666733724467,54.614388733366575,53.19666733724467,54.21330642700195,39884000
2018-04-19,MSFT,89.59269665965408,90.17796367949042,88.57079173782539,89.28612518310547,23552500
2018-04-20,AAPL,40.25320567071418,40.39949400643583,39.03333693459778,39.10176467895508,261964400
2018-04-20,GOOGL,53.955541805060236,54.47704677228794,53.34993574777169,53.60969543457031,42434000
2018-04-20,MSFT,89.10032900939696,89.28612604003865,87.37238969116007,88.25493621826172,31154400
2018-04-23,AAPL,39.363663323900504,39.38489802692891,38.71715698478428,38.988502502441406,146062000
2018-04-23,GOOGL,53.891346349102676,54.14115529006075,53.08022565108493,53.435028076171875,69590000
2018-04-23,MSFT,88.94238726979917,89.45333969846563,87.91119752300095,88.580078125,22331800
2018-04-24,AAPL,39.08996446239895,39.245692837977245,38.03998423370853,38.44581985473633,134768000
2018-04-24,GOOGL,52.70800742696987,52.97124856200971,50.40203452233825,50.88870620727539,128220000
2018-04-24,MSFT,89.40689631517473,89.62056928630898,85.84883415727376,86.5084228515625,34524800
2018-04-25,AAPL,38.37031327873025,39.03097615846978,38.32076563293554,38.61334228515625,113528400
2018-04-25,GOOGL,51.24251330449413,51.557011607958124,50.60854322189631,50.906124114990234,57860000
2018-04-25,MSFT,86.67565792494823,86.67565792494823,83.87007540951684,85.75594329833984,33729300
2018-04-26,AAPL,38.72424054871171,39.10412144545625,38.547277465141086,38.74783706665039,111852000
2018-04-26,GOOGL,51.41518510279543,52.350714809511025,50.779723011127885,51.91728591918945,50926000
2018-04-26,MSFT,86.90786300930968,88.39426005546571,86.48980918877504,87.56745147705078,42529000
2018-04-27,AAPL,38.69593329600734,38.773797496263754,37.90078020904052,38.299537658691406,142623200
2018-04-27,GOOGL,52.02825642530371,52.33478956580274,51.13502781373858,51.32710647583008,40746000
2018-04-27,MSFT,90.67034145694167,90.94904411643216,87.24233843634575,89.0167236328125,48272800
2018-04-30,AAPL,38.2547053376248,39.46513052446135,38.18627758768796,38.993228912353516,169709600
2018-04-30,GOOGL,51.47490356093241,51.6714621526534,50.67273888576307,50.68667221069336,34492000
2018-04-30,MSFT,89.49049753910421,89.55552720170498,86.53627970379486,86.8800048828125,41523600
2018-05-01,AAPL,39.264564830660426,39.922865833302694,38.99558112200881,39.89927291870117,214277600
2018-05-01,GOOGL,50.57320741959387,51.83865692173659,50.29006102437191,51.78989028930664,35326000
2018-05-01,MSFT,86.59202656951966,88.52434687408386,86.20184855255066,88.25493621826172,31408900
2018-05-02,AAPL,41.34564654954431,41.940243413625254,41.008238724498085,41.66182327270508,266157600
2018-05-02,GOOGL,51.453999255663064,51.95062543582179,50.91457840917341,51.05839157104492,34698000
2018-05-02,MSFT,88.2456270496665,88.41284717974955,86.57343283653702,86.87071228027344,27471000
2018-05-03,AAPL,41.49902240977298,41.88126150350442,41.15925272631259,41.73733139038086,136272800
2018-05-03,GOOGL,51.024555197797376,51.28928836088491,50.15471332302845,51.070831298828125,39282000
2018-05-03,MSFT,86.35976340142737,88.18989293021372,85.88597183244228,87.39095306396484,31142500
2018-05-04,AAPL,42.0582189761131,43.473923401676515,42.03934248506688,43.37482452392578,224805200
2018-05-04,GOOGL,50.73792525751444,52.343750436707,50.660297275768805,52.299957275390625,36892000
2018-05-04,MSFT,86.69421725781298,88.59866872083767,86.3226161079908,88.40357971191406,22531300
2018-05-07,AAPL,43.69336083223612,44.28087953182669,43.5919037316787,43.68864440917969,169805600
2018-05-07,GOOGL,52.44377279908554,52.99662968941035,52.263634263214115,52.720947265625,34400000
2018-05-07,MSFT,88.41285365254734,89.84351329517553,88.34782399095977,89.3883056640625,24242000
2018-05-08,AAPL,43.64853244905982,43.93875087617197,43.33707571727283,43.89863967895508,113611200
2018-05-08,GOOGL,52.977718105849746,53.00807529068426,52.331807874098786,52.67765426635742,26030000
2018-05-08,MSFT,89.04458422454543,89.33257883603541,88.31067390446196,89.0074234008789,23484600
2018-05-09,AAPL,44.016613620728904,44.21716960025953,43.70279868770983,44.207733154296875,92844800
2018-05-09,GOOGL,52.95184251095296,54.43972795914026,52.852813399228125,54.18842697143555,47160000
2018-05-09,MSFT,89.19320523936567,90.08504352148003,88.3013669572513,90.05717468261719,27327400
2018-05-10,AAPL,44.29740016909847,44.91794826437476,44.27616186292336,44.840084075927734,111957200
2018-05-10,GOOGL,54.48949040471466,55.20656308756585,54.43375710499656,55.010498046875,36414000
2018-05-10,MSFT,90.5402742939051,90.99548198327383,90.1593882523483,90.95832824707031,22388100
2018-05-11,AAPL,44.88272478303111,45.01773347087515,44.39952704477328,44.66954803466797,104848800
2018-05-11,GOOGL,54.758702189712736,55.186656471739354,54.59996099952718,54.906494140625,30504000
2018-05-11,MSFT,90.85614260809218,90.92117228147681,90.15010109155699,90.76323699951172,16778300
2018-05-14,AAPL,44.76901548339233,44.892183993004615,44.496627270843845,44.56531524658203,83115200
2018-05-14,GOOGL,55.01547332949359,55.64148203009824,54.977158585596165,55.06673049926758,39338000
2018-05-14,MSFT,90.96761846016557,91.68295195873316,90.40092826591955,91.06980895996094,19454100
2018-05-15,AAPL,44.24081767737541,44.309509267720316,43.842893648280686,44.16028594970703,94780800
2018-05-15,GOOGL,54.584040585389445,54.69451249170123,53.682349432568984,53.98540115356445,35738000
2018-05-15,MSFT,90.33590325855087,90.90259348206955,89.49980234780992,90.41022491455078,24594000
2018-05-16,AAPL,44.072653447390536,44.63875013515984,44.05607147062038,44.572425842285156,76732400
2018-05-16,GOOGL,53.996344103530156,54.45863431512672,53.824166949101865,53.94657897949219,25628000
2018-05-16,MSFT,90.83942064754271,90.87674254533539,90.14898333443841,90.64348602294922,17384700
2018-05-17,AAPL,44.529793398825596,44.745337415133605,44.14134215417004,44.290565490722656,69176000
2018-05-17,GOOGL,53.81571397441745,54.290441721020834,53.564910327096015,53.80575942993164,25738000
2018-05-17,MSFT,90.27957523252934,91.00733419203897,89.41186098424745,89.73841857910156,17246700
2018-05-18,AAPL,44.33793984401655,44.48479227123444,44.086868166177105,44.12950134277344,73190800
2018-05-18,GOOGL,53.04638677248913,53.43104903124097,52.98070272765385,53.22751998901367,35482000
2018-05-18,MSFT,89.57982204601946,90.43820419811907,89.57982204601946,89.90637969970703,17865800
2018-05-21,AAPL,44.529795015175026,44.83060900411695,44.27161781574119,44.44215774536133,73603200
